"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"2159","","","","","","","","","","","","","","","","","","","",""
"2160","","","","","","","","","","","","","","","","","","","",""
"2161","20171122","CU","HC","I","M","OI","P","RU","Y","","","","","","","","","","",""
"2162","","","","","","","","","","","","","","","","","","","",""
"2163","","","","","","","","","","","","","","","","","","","",""
"2164","","","","","","","","","","","","","","","","","","","",""
"2165","","","","","","","","","","","","","","","","","","","",""
"2166","","","","","","","","","","","","","","","","","","","",""
"2167","","","","","","","","","","","","","","","","","","","",""
"2168","","","","","","","","","","","","","","","","","","","",""
"2169","","","","","","","","","","","","","","","","","","","",""
"2170","","","","","","","","","","","","","","","","","","","",""
"2171","20171206","A","I","M","OI","P","PVC","Y","","","","","","","","","","","",""
"2172","","","","","","","","","","","","","","","","","","","",""
"2173","","","","","","","","","","","","","","","","","","","",""
"2174","","","","","","","","","","","","","","","","","","","",""
"2175","","","","","","","","","","","","","","","","","","","",""
"2176","","","","","","","","","","","","","","","","","","","",""
"2177","","","","","","","","","","","","","","","","","","","",""
"2178","","","","","","","","","","","","","","","","","","","",""
"2179","","","","","","","","","","","","","","","","","","","",""
"2180","","","","","","","","","","","","","","","","","","","",""
"2181","20171220","A","AU","C","CF","I","J","M","SR","Y","","","","","","","","","",""
"2182","","","","","","","","","","","","","","","","","","","",""
"2183","","","","","","","","","","","","","","","","","","","",""
"2184","","","","","","","","","","","","","","","","","","","",""
"2185","","","","","","","","","","","","","","","","","","","",""
"2186","","","","","","","","","","","","","","","","","","","",""
"2187","","","","","","","","","","","","","","","","","","","",""
"2188","","","","","","","","","","","","","","","","","","","",""
"2189","","","","","","","","","","","","","","","","","","","",""
"2190","","","","","","","","","","","","","","","","","","","",""
"2191","20180104","AG","AU","CF","I","J","RU","SR","Y","","","","","","","","","","",""
"2192","","","","","","","","","","","","","","","","","","","",""
"2193","","","","","","","","","","","","","","","","","","","",""
"2194","","","","","","","","","","","","","","","","","","","",""
"2195","","","","","","","","","","","","","","","","","","","",""
"2196","","","","","","","","","","","","","","","","","","","",""
"2197","","","","","","","","","","","","","","","","","","","",""
"2198","","","","","","","","","","","","","","","","","","","",""
"2199","","","","","","","","","","","","","","","","","","","",""
"2200","","","","","","","","","","","","","","","","","","","",""
"2201","20180118","AG","AU","CF","CU","I","J","RU","SR","ZC","","","","","","","","","",""
"2202","","","","","","","","","","","","","","","","","","","",""
"2203","","","","","","","","","","","","","","","","","","","",""
"2204","","","","","","","","","","","","","","","","","","","",""
"2205","","","","","","","","","","","","","","","","","","","",""
"2206","","","","","","","","","","","","","","","","","","","",""
"2207","","","","","","","","","","","","","","","","","","","",""
"2208","","","","","","","","","","","","","","","","","","","",""
"2209","","","","","","","","","","","","","","","","","","","",""
"2210","","","","","","","","","","","","","","","","","","","",""
"2211","20180201","A","AU","C","CF","CU","PVC","RU","SR","","","","","","","","","","",""
"2212","","","","","","","","","","","","","","","","","","","",""
"2213","","","","","","","","","","","","","","","","","","","",""
"2214","","","","","","","","","","","","","","","","","","","",""
"2215","","","","","","","","","","","","","","","","","","","",""
"2216","","","","","","","","","","","","","","","","","","","",""
"2217","","","","","","","","","","","","","","","","","","","",""
"2218","","","","","","","","","","","","","","","","","","","",""
"2219","","","","","","","","","","","","","","","","","","","",""
"2220","","","","","","","","","","","","","","","","","","","",""
"2221","20180222","CU","JM","RU","","","","","","","","","","","","","","","",""
"2222","","","","","","","","","","","","","","","","","","","",""
"2223","","","","","","","","","","","","","","","","","","","",""
"2224","","","","","","","","","","","","","","","","","","","",""
"2225","","","","","","","","","","","","","","","","","","","",""
"2226","","","","","","","","","","","","","","","","","","","",""
"2227","","","","","","","","","","","","","","","","","","","",""
"2228","","","","","","","","","","","","","","","","","","","",""
"2229","","","","","","","","","","","","","","","","","","","",""
"2230","","","","","","","","","","","","","","","","","","","",""
"2231","20180308","A","JM","PVC","RB","RU","ZC","","","","","","","","","","","","",""
"2232","","","","","","","","","","","","","","","","","","","",""
"2233","","","","","","","","","","","","","","","","","","","",""
"2234","","","","","","","","","","","","","","","","","","","",""
"2235","","","","","","","","","","","","","","","","","","","",""
"2236","","","","","","","","","","","","","","","","","","","",""
"2237","","","","","","","","","","","","","","","","","","","",""
"2238","","","","","","","","","","","","","","","","","","","",""
"2239","","","","","","","","","","","","","","","","","","","",""
"2240","","","","","","","","","","","","","","","","","","","",""
"2241","20180322","A","AG","FG","I","J","L","PVC","RB","SN","ZC","","","","","","","","",""
"2242","","","","","","","","","","","","","","","","","","","",""
"2243","","","","","","","","","","","","","","","","","","","",""
"2244","","","","","","","","","","","","","","","","","","","",""
"2245","","","","","","","","","","","","","","","","","","","",""
"2246","","","","","","","","","","","","","","","","","","","",""
"2247","","","","","","","","","","","","","","","","","","","",""
"2248","","","","","","","","","","","","","","","","","","","",""
"2249","","","","","","","","","","","","","","","","","","","",""
"2250","","","","","","","","","","","","","","","","","","","",""
"2251","20180409","AG","AL","CU","L","M","P","PVC","RU","SN","","","","","","","","","",""
"2252","","","","","","","","","","","","","","","","","","","",""
"2253","","","","","","","","","","","","","","","","","","","",""
"2254","","","","","","","","","","","","","","","","","","","",""
"2255","","","","","","","","","","","","","","","","","","","",""
"2256","","","","","","","","","","","","","","","","","","","",""
"2257","","","","","","","","","","","","","","","","","","","",""
"2258","","","","","","","","","","","","","","","","","","","",""
"2259","","","","","","","","","","","","","","","","","","","",""
"2260","","","","","","","","","","","","","","","","","","","",""
"2261","20180423","AL","CU","I","L","M","P","PVC","SN","","","","","","","","","","",""
"2262","","","","","","","","","","","","","","","","","","","",""
"2263","","","","","","","","","","","","","","","","","","","",""
"2264","","","","","","","","","","","","","","","","","","","",""
"2265","","","","","","","","","","","","","","","","","","","",""
"2266","","","","","","","","","","","","","","","","","","","",""
"2267","","","","","","","","","","","","","","","","","","","",""
"2268","","","","","","","","","","","","","","","","","","","",""
"2269","","","","","","","","","","","","","","","","","","","",""
"2270","","","","","","","","","","","","","","","","","","","",""
"2271","20180509","AG","AL","AU","J","M","RB","SN","","","","","","","","","","","",""
"2272","","","","","","","","","","","","","","","","","","","",""
"2273","","","","","","","","","","","","","","","","","","","",""
"2274","","","","","","","","","","","","","","","","","","","",""
"2275","","","","","","","","","","","","","","","","","","","",""
"2276","","","","","","","","","","","","","","","","","","","",""
"2277","","","","","","","","","","","","","","","","","","","",""
"2278","","","","","","","","","","","","","","","","","","","",""
"2279","","","","","","","","","","","","","","","","","","","",""
"2280","","","","","","","","","","","","","","","","","","","",""
"2281","20180523","A","AG","AL","AU","C","CF","FG","J","L","RB","SN","SR","","","","","","",""
"2282","","","","","","","","","","","","","","","","","","","",""
"2283","","","","","","","","","","","","","","","","","","","",""
"2284","","","","","","","","","","","","","","","","","","","",""
"2285","","","","","","","","","","","","","","","","","","","",""
"2286","","","","","","","","","","","","","","","","","","","",""
"2287","","","","","","","","","","","","","","","","","","","",""
"2288","","","","","","","","","","","","","","","","","","","",""
"2289","","","","","","","","","","","","","","","","","","","",""
"2290","","","","","","","","","","","","","","","","","","","",""
"2291","","","","","","","","","","","","","","","","","","","",""
"2292","","","","","","","","","","","","","","","","","","","",""
"2293","","","","","","","","","","","","","","","","","","","",""
