DATE,AG,AL,C,CU,J,JM,L,M,MA,NI,P,PB,PP,Y,ZC,ZN
2015/4/15,0.002301421,0.002615542,-0.004775652,0.003049093,-0.022042727,-0.004687581,-0.001782022,0.004357185,0.004183188,0.016914851,0.015872997,0.019589172,-0.00361129,0.024182609,-0.005365793,0.00596715
2015/4/16,0.011636885,0.008860994,-0.001508005,0.007898102,0.010442724,0.005678538,0.026238451,-0.00484985,0.041256707,0.006883453,0.00866658,0.007818036,0.026024693,0.002320062,0.006430511,0.008652391
2015/4/17,-0.00809247,0.001582045,0.01052652,0.007914819,-0.001676219,-0.004642855,0.002412027,0.004502322,0.007875903,0.0039931,-0.004079463,0.019831288,0.011837559,-0.00443244,0.000827711,0.003948998
2015/4/20,0.009109857,-0.005929213,-0.008460697,0.003587156,-0.017362847,-0.026766173,0.01419738,0.004410406,0.016899381,-0.004840155,0.021782302,0.000759406,-0.000418258,0.013813633,-0.006526535,-0.009181044
2015/4/21,-0.019635712,-0.001432399,-0.000826595,-0.01151625,0.006215913,0.003657087,0.005675057,0.002291694,-0.010491525,0.004954552,0.014202909,-0.006462717,-0.002651607,0.008841935,0.003824799,-0.003176456
2015/4/22,0.00609911,0.003845475,0.002561151,-0.001374741,0.011028104,0.008668442,-0.015586403,-0.006538833,-0.003736351,0.004850471,-0.004763594,0.018439406,-0.010402168,-0.005595969,0.017302635,0.008465578
2015/4/23,-0.015269665,0.003722973,0.002772575,-0.007638683,-0.008157697,-0.006663895,0.016253672,0.004319524,-0.004789126,-0.004607221,-0.003146608,-0.017575531,0.006894343,0.003686063,-0.003302497,0.00032809
2015/4/24,0.008014242,0.00164202,-0.002943188,0.007419474,0.027558935,0.018385721,0.021148568,0.003809521,0.014176741,0.019744427,-0.002960095,0.001021248,0.003193942,-0.00106387,0.015714719,1.68E-05
2015/4/27,0.000775243,0.009478033,-0.000488736,0.01240771,0.020402518,0.01143021,0.026068392,0.002851719,0.007459681,0.03771804,0.008563175,0.018705891,0.022493906,0.004893538,0.008907418,0.01306511
2015/4/28,0.036066009,-0.002838849,-0.009517526,0.000220719,-0.014417329,-0.005255858,-0.008873741,0.007795575,-0.000632268,0.010239451,-0.007785438,-0.000982992,-0.000327198,-0.003354416,-0.01304833,0.012136544
2015/4/29,0.000255778,-0.001140489,-0.00108061,-0.000245851,-0.027398556,-0.020615807,-0.016239048,-0.006055345,-0.015114873,-0.015306045,-0.003209628,-7.07E-05,-0.009450881,-0.004942751,-0.012813252,-0.008400432
2015/4/30,0.00089042,0.003140198,0.006224299,0.011152612,0.007675838,0.007794208,0.016861605,0.009450069,0.010256355,0.048683931,0.005347015,0.003864811,0.010915314,0.00797556,0.007347871,0.008571802
2015/5/4,-0.009283279,0.005839591,-0.001411379,0.033039017,-0.003596519,0.004427942,-0.00520703,-0.01522912,-0.004325282,0.015257644,0.020294874,0.007183813,-0.003048711,0.019146088,0.009160718,0.012041061
2015/5/5,0.003864761,-0.004064739,-0.000368782,-0.000119744,0.023778731,0.017213992,-0.006633484,-3.09E-05,0.000127685,0.001832647,0.013762103,-0.006412241,-0.003056886,0.012321665,0.00692489,-0.008267947
2015/5/6,0.007077833,0.014947851,0.000441751,0.008785668,0.004108175,-0.002183238,-0.016089078,0.006660002,0.009085281,0.043624982,0.022262758,0.007888867,0.000405653,0.011841568,-0.000117049,0.01758994
2015/5/7,-0.008513438,-0.007976671,-4.08E-05,-0.006427106,-0.011233401,-0.005607164,-0.019861381,0.001948471,-0.018066314,-0.018042747,-0.010172079,-0.028454139,-0.020098769,-0.009105339,-0.005771819,-0.010377524
2015/5/8,0.002550688,-0.000857451,-0.00104472,0.002919996,0.010680971,0.012995528,-0.007072115,-0.009470786,-0.01208779,0.008787754,-0.019056282,0.003799884,-0.010302127,-0.012432737,0.007079146,-0.004405488
2015/5/11,0.000927188,0.001279639,0.000608048,-0.004225074,-0.003089744,-0.004833069,-0.00616405,0.002172977,0.001762139,0.01472083,0.017432354,-0.004518005,-0.007370232,0.017940121,0.003622439,-0.000394786
2015/5/12,-0.006942356,-0.009784261,-0.001998986,0.001125285,-0.016878061,-0.01231174,-0.007416606,-0.016329754,-0.004643467,-0.024413694,6.66E-05,-0.015359993,-0.013925843,-0.0043566,-0.000329548,-0.012950071
2015/5/13,0.02001134,0.003787391,0.004149824,0.009370547,-0.001440442,0.003200971,0.007559439,-0.003837059,0.001411109,0.004154673,0.007104625,0.023752646,0.00027072,0.001021417,-0.003934751,0.016102819
2015/5/14,0.02492629,-0.004092897,-0.000889513,-0.004330104,-0.004154146,-0.004733695,0.004521539,-0.001903489,-0.005331313,-0.020925692,-0.001577761,-0.003898393,0.001328384,-0.000953177,0.003343657,-0.007645395
2015/5/15,0.004995422,0.001170172,0.001080081,-9.90E-05,0.007449321,-0.003639284,-0.010435376,0.000425468,0.003807401,0.006027112,0.007011971,-0.013347604,0.002999685,0.000915143,0.002964425,-0.00410477
2015/5/18,0.01829214,-0.00280637,-0.002363988,0.001118015,-0.002493227,-0.003751816,-0.017745961,-0.000118067,-0.004530106,-0.013494144,-0.008328974,0.003424652,-0.015266314,-0.003179271,0.017489862,-0.002980609
2015/5/19,-0.012923076,-0.00400227,0.00285519,-0.008550725,-0.00517646,-0.003062548,-0.015496029,-0.003166906,-0.020341991,-0.01979878,-0.01486658,-0.005924085,-0.013971728,-0.015242522,0.000685316,-0.00111448
2015/5/20,-0.029082855,-0.004474191,-0.004511646,-0.0210572,-0.007738704,-0.006748206,0.004939117,-0.026397304,-0.001714471,-0.040605079,-0.023101752,-0.012222031,-0.000377425,-0.017270574,0.000955065,-0.013548578
2015/5/21,0.007677365,0.005144496,-0.003017894,0.007864168,0.009519602,0.017943748,0.014723806,-0.002504413,0.010703542,-0.005381802,0.00238265,0.007383825,0.018093442,0.005578578,0.007812818,-0.000728652
2015/5/22,0.001465583,-0.001587543,-0.004152262,-0.000500408,0.002063163,0.006490971,0.014351184,0.001250994,0.005103525,-0.010963584,0.005020053,0.008243983,0.000244373,0.00074469,0.000523287,0.000426403
2015/5/25,-0.004592597,-0.002339353,-0.010495046,-0.008698154,-0.001654528,-0.001320907,-0.008404532,-0.019692853,-0.000996354,-0.005877154,-0.004028782,-0.008657254,-0.003203603,-0.005762821,-0.005737706,-0.006539641
2015/5/26,-0.011878954,0.001676247,-0.003824944,-0.004938854,-0.001430522,-0.003463591,-0.016472582,-0.002465796,-0.002876529,0.003295832,0.028438131,-0.002184275,-0.009035504,0.016542479,-0.010271513,-0.000889966
2015/5/27,0.002258834,-0.0041135,-0.009512565,-0.002536892,0.003764546,0.005770447,0.000634621,0.001159209,0.003355626,0.003041354,0.005252706,0.003488366,0.001180784,0.001183577,-0.003268783,0.006110147
2015/5/28,-0.001883929,-0.001697026,0.007056673,-0.001364654,0.001770522,0.000743982,-0.006941552,0.008833047,-0.004588769,0.008573332,0.014726658,0.003652353,-0.00627801,0.000405188,0.006747165,0.012167206
2015/5/29,1.19E-05,0.003695181,0.0023559,0.000954317,0.001087526,0.008784151,0.001176576,-0.001137476,0.009711014,-0.018931441,-0.006200591,0.004645834,0.002805841,-0.003016729,0.001399515,0.001194375
2015/6/1,-0.00191564,-0.003288594,-0.005220171,-0.014754028,0.008356586,0.008289221,0.002407855,-0.014180686,-0.000550807,-0.009985985,0.021781416,-0.010044716,0.000159496,0.024754344,0.005480259,-0.013776173
2015/6/2,0.004860949,-0.001200635,0.002238637,0.00075311,0.002178037,0.001281878,0.00389081,0.01533428,-0.002852369,0.031161913,0.012340995,-0.003910188,0.005433384,0.010692353,-0.002152116,-0.004681302
2015/6/3,0.001260965,-0.001159476,-0.007501657,-0.003639944,-0.006230554,-0.009376847,0.001495883,0.005790726,-0.007428525,-0.011958914,-0.015920943,-0.007353423,0.004689337,-0.012907043,-5.57E-05,-0.011586004
2015/6/4,-0.013080593,-0.003163517,-0.030843142,-0.002676035,0.002499162,0.005864612,0.003584788,-0.001543821,-0.001604316,-0.005635365,0.000769888,0.009714344,0.005891789,-0.000925069,-0.00215711,0.004048255
2015/6/5,-0.015049304,-0.006623631,-0.005321995,-0.013881401,-0.00728993,-0.013779296,-0.001335877,-0.000594038,-0.004434272,-0.001515195,0.008071906,-0.008247728,0.003080475,-0.001298167,-0.014305455,-0.012251765
2015/6/8,0.002329368,-0.003562592,0.002555456,0.008401606,-0.001915392,0.003033603,-0.011150725,-0.0050904,0.006256296,0.021716815,-0.003451506,0.000553998,-0.009730659,-0.005187388,-0.006485463,0.004190445
2015/6/9,-0.001526593,-0.000361687,-0.004690819,0.001741864,-0.000582562,-0.002090186,0.000387581,0.003793268,0.002498502,0.003871612,-0.017239131,0.003585604,-0.000489598,-0.010114116,0.001701468,0.003594648
2015/6/10,0.002182337,-0.001587824,-0.00520973,0.002378932,0.00709675,0.019198438,0.030080336,-0.002905427,0.009389469,0.00392936,-0.000119353,0.007416097,0.022008313,0.004280365,0.006504136,0.005739541
2015/6/11,-0.004343495,-0.006868517,0.002888994,-0.00309757,-0.003580707,-0.006379864,0.00592801,0.001301184,-0.017079779,0.001552582,0.002230557,-0.006432224,0.011227407,0.004473099,-0.00310694,-0.008350679
2015/6/12,0.001050717,-0.005723236,-0.005525133,-0.016951014,-0.014366124,-0.004439612,-0.012221677,-0.024508027,0.001107531,-0.032918644,-0.021219194,-0.024004082,-0.011648441,-0.019194723,-0.009667916,-0.009437665
2015/6/15,-0.002261417,-0.006003189,-0.004039486,-0.006680373,-0.003741486,0.001295608,0.015177401,-0.013749632,0.008871184,-0.005845162,0.001334012,-0.004149874,0.006548453,0.00128094,-0.000343835,-0.002323328
2015/6/16,0.006944755,0.00354299,0.003548593,-0.001524622,-0.000235734,-0.001147747,-0.004137075,0.008430902,0.017687165,-0.019142839,0.012731314,-0.006149647,-0.004466777,0.015486872,-0.00411144,-0.000191231
2015/6/17,-0.009487049,-0.002279285,0.001822772,-0.008472239,-0.018343726,-0.020124602,-0.019409205,0.018741329,0.001402977,-0.004503781,-0.002114488,-0.003847774,-0.017123901,0.000992079,-0.003427113,-0.012291769
2015/6/18,0.012120569,-0.000557589,-0.00080474,0.00684967,-0.003209391,-0.004124607,-0.001016208,-0.006054997,-0.010058412,0.010406098,-0.020114478,0.018036407,0.000478524,-0.010863278,0.001260135,-0.000445761
2015/6/19,-0.003589235,0.000763628,-0.002520885,-0.006541498,0.004503984,0.011016264,0.007479157,0.011375229,0.010368736,-0.016991752,0.005942855,-0.00265674,0.008305165,-0.000950391,0.001016743,-0.012586165
2015/6/23,-0.007269374,0.005428096,0.004356266,0.002001753,-0.001341297,-0.003769883,-0.000653309,0.026903328,-0.011345994,0.003846581,-0.004899057,0.010775418,0.000912921,0.002295508,-0.001019312,-0.006136666
2015/6/24,-0.011837425,0.001595044,-0.005449649,0.006661238,0.002940431,0.006760022,0.012760256,-0.009818251,0.009255675,0.014064336,0.009641642,0.011757277,0.009944991,0.002078081,-0.006541068,0.012950146
2015/6/25,-0.003094953,-0.003754943,-0.000185055,-0.007035487,-0.010866302,-0.010880291,-0.000451848,-0.000253614,-0.002945289,-0.015382525,0.003181173,-0.007331803,-0.002001408,-0.00202401,-0.001060217,-0.010702862
2015/6/26,-0.010859756,0.000514031,-0.003854111,0.009734788,0.003925158,-0.000699493,0.019905787,0.012121839,0.005829751,-0.010548251,-0.005359196,-0.003197027,0.011842668,-0.005573582,-0.004043369,-0.000756018
2015/6/29,0.006952279,-0.002125962,-0.007136831,0.007021881,-0.009327973,6.01E-05,-0.009024181,-0.00058559,-0.009952707,-0.036852227,-0.003545737,-0.021226546,-0.010974243,-0.007149288,-0.000750479,-0.013716716
2015/6/30,-0.009776148,-0.00770274,-0.006535575,-0.010294499,-0.001748592,0.005186828,0.006675842,-0.014485297,-0.00133618,-0.033890402,-0.016175409,-0.002925652,6.16E-05,-0.009414637,0.006854541,-0.011358878
2015/7/1,-0.002565436,-0.009860077,0.009222973,-0.002984832,0.00648451,0.007815555,0.005738462,0.046792976,-0.001947558,0.012506263,0.02450669,-0.000859674,-0.000192669,0.023832722,-0.007413611,4.08E-05
2015/7/2,-0.002361604,0.012984747,0.000410925,0.00549091,0.004986549,0.00449865,0.000166738,0.009115591,0.00368725,0.012349632,-0.00362226,0.023027342,0.00290761,-0.007941216,0.001638642,0.022468566
2015/7/3,0.010201618,0.000105754,0.002801322,0.003922612,0.004531569,-0.016938803,-0.002652118,0.013261858,-0.006676601,-0.002348073,0.000738278,-0.00937902,-0.005563377,0.003096896,-0.00277158,-0.003669498
2015/7/6,-0.007210751,-0.01345595,-0.003355964,-0.038413315,-0.034693828,-0.031007528,-0.027549823,-0.013856558,-0.014703213,-0.040590427,-0.024476322,-0.018670552,-0.028455515,-0.016104219,-0.019165347,-0.023537647
2015/7/7,2.54E-05,-0.004968466,-0.014712055,-0.023289429,-0.00899906,-0.020629048,-0.03409913,0.002457717,-0.03326978,-0.015837487,-0.008770916,-0.002988171,-0.024890473,-0.007942578,-0.015367996,0.004487233
2015/7/8,-0.059029532,-0.031075404,-0.015931283,-0.043435121,-0.033971587,-0.027921265,-0.047273408,-0.03564426,-0.051958179,-0.031070689,-0.03416517,-0.030971917,-0.030993312,-0.035636283,-0.033542707,-0.043341997
2015/7/9,0.044835007,0.028756195,0.003661082,0.061616894,0.015849718,0.033879196,0.068858568,0.020829442,0.055662656,0.024231131,0.005838311,0.051519312,0.053414436,0.015752248,0.01733724,0.043856726
2015/7/10,0.001196288,0.001717856,0.00502381,-0.002841282,-0.020760618,-0.018073515,0.002292029,0.026891368,0.013019479,0.011148359,0.024006505,0.007194337,-0.0015173,0.019811129,0.00585236,0.00668409
2015/7/13,-0.000330986,-0.001065204,-0.003423076,-0.006621961,0.001750647,-0.004565614,-0.007048665,-0.000864348,-0.013734687,-0.027595449,-0.005949019,-0.005683642,-0.012575796,-0.002435283,-0.004807239,-0.003164376
2015/7/14,-0.010616838,0.000744743,-0.011592319,0.003250933,-0.004551875,-0.020174224,-0.004972654,0.025446572,-0.018712269,0.02825205,0.012795253,0.025965105,-0.006086196,0.015479496,0.002351749,0.014117609
2015/7/15,0.000596066,0.002716204,0.004307094,0.011311814,-0.004792737,0.015804101,0.00480653,-0.010280495,0.000456009,0.028842958,-0.003388598,-0.002803314,0.00393189,-0.006452283,0.003415329,0.015036413
2015/7/16,-0.015157519,0.008437379,0.019084339,-0.00216044,0.003654785,-0.00452221,-0.019196146,-0.00247287,-0.009359485,-0.017681288,-0.00966594,-0.000380217,-0.012908229,-0.005333236,-0.003149963,0.003525557
2015/7/17,-0.005141775,-0.001276941,0.013066489,-0.004466892,0.002994514,-0.000328678,-0.002113128,-0.022314328,0.005569409,0.001965869,-0.002238674,-0.006646615,0.00070764,-0.005212193,-0.000934007,-0.00550361
2015/7/20,-0.007021764,-0.004859248,-0.005817947,-0.016977549,0.013047164,0.011852191,0.003763525,-0.013378511,0.006071029,-0.003087786,0.007394153,-7.05E-05,0.00503535,0.004079884,0.007789645,-0.007663297
2015/7/21,-0.001195157,-0.001280506,-0.002391234,0.00660163,-0.011033214,-0.014225419,-0.00555748,0.005818445,-0.011317921,0.029385807,0.014213101,-0.001741636,-0.00424191,0.006868868,-0.005663747,0.002025438
2015/7/22,-0.004294672,-0.008771363,0.003060732,-0.023028407,-0.009545632,-0.013230826,0.013992018,0.012740568,0.006972227,-0.029674446,-0.002482135,-0.018636868,0.011694173,-0.00180622,-0.018106562,-0.024632214
2015/7/23,0.004642599,-0.000322046,0.00360819,0.000184947,-9.83E-05,0.004239482,-0.003983018,-0.003638921,-0.014132553,-0.009377212,-0.014129477,0.007589273,-0.004290652,-0.011996954,0.005658952,0.00270914
2015/7/24,-0.011355437,-0.006474982,-0.019115766,-0.030218811,-0.001948302,-0.004633966,-0.031482615,-0.010324843,-0.016447423,-0.012489971,-0.002959053,-0.016220495,-0.026343957,-0.00330099,-0.01069293,-0.017629806
2015/7/27,0.006184746,-0.001739749,-0.021244326,0.005692056,0.004903873,5.43E-05,-0.03254465,-0.021792344,-0.031329257,-0.007708405,-0.021140997,0.004542999,-0.027547784,-0.016012635,0.006784448,-0.01575667
2015/7/28,-0.005534493,0.003374232,0.005149922,0.000815213,0.00582069,-0.003013511,0.006386983,0.001390754,-0.004347557,0.000834477,-0.001727441,-0.000622459,0.013551835,-0.002347898,-0.008613529,0.00471954
2015/7/29,0.004364827,0.00398323,0.001401636,0.019840243,0.012260367,0.019064485,0.010941405,-0.000763127,-0.00410701,0.019270459,0.006270619,0.029233619,0.006874157,0.005261313,0.007356009,0.021031538
2015/7/30,-0.003694845,-0.005705003,-0.00885961,-0.006585616,-0.013911121,-0.019669006,-0.009664536,0.001753541,0.000985312,-0.020038677,-0.005406744,0.000358155,-0.007005426,-0.002754007,-0.002450921,-0.016935355
2015/7/31,-0.001249128,-0.002805455,0.002437707,-0.008141382,0.01195168,0.006286412,-0.001994198,0.004040903,-0.001867537,-0.010079295,-0.00038374,-0.006969818,-0.002265855,-0.000759917,0.002476763,0.002154314
2015/8/3,0.008365887,-0.011361429,-0.004675306,-0.009935001,-0.007697817,-0.007836844,-0.027969735,-0.01192634,-0.037507586,-0.017491513,-0.022223649,-0.011440047,-0.023784638,-0.014366217,0.000585598,-0.021124782
2015/8/4,-0.01171003,0.004403484,0.002573207,0.007656011,0.002675747,0.007428158,0.006424519,0.015416405,-0.013817702,0.009680915,0.000335341,0.000652477,0.012997889,0.007879908,0.004233542,0.011461627
2015/8/5,-0.002781535,-0.002762667,-0.005701913,-0.002036246,-0.00098874,-0.000336331,0.014053251,0.004801813,0.010809089,0.002028049,-0.000257193,0.004744006,0.012877262,0.008718729,-0.002510051,0.000296537
2015/8/6,0.002827672,-0.007085768,-0.002026669,-0.001602249,-0.001424886,-0.006839839,-0.014036399,0.002505734,-0.028706625,-0.004841695,-0.018134613,-0.001459064,-0.005517901,-0.011289324,-0.007950112,-0.007789009
2015/8/7,0.010551884,-0.005335945,-0.005459833,-0.003163069,-0.001274013,-0.005540101,0.010402251,-0.008746665,0.007691523,-0.001148409,0.002883606,-0.008933448,0.012918552,0.011228639,0.000874378,-0.014964211
2015/8/10,0.006481321,0.00133792,0.004076207,0.000161832,-0.005501697,-0.007832772,0.008599805,0.025760495,0.011789691,0.019282646,-0.001469675,0.018252228,0.006800649,0.00646124,-0.005463617,0.008043973
2015/8/11,0.030028209,0.005285221,-0.002363229,0.028307005,0.008347396,0.013805839,0.024235795,0.012487198,0.01504536,0.002301296,0.016807973,0.01283986,0.023154203,0.015180463,0.012320391,0.009972366
2015/8/12,0.049070049,0.007891345,0.003435543,0.007140827,0.017631058,0.017758042,0.00561138,-0.001216573,0.006946876,0.003619673,0.006651833,0.001040557,-0.001252998,0.008720556,0.004649924,0.00789796
2015/8/13,-0.003670033,9.70E-05,0.00083981,0.005428308,-0.005057658,0.004596024,0.000150765,-0.026166904,0.029415512,0.001050256,-0.009703694,0.013158931,-0.000152239,-0.00983458,0.013527784,0.012075491
2015/8/14,-0.003380906,-0.001747595,-0.00349766,-0.007982767,0.001073919,-0.00155863,-0.001739922,-0.004115445,-0.020546075,-0.013700212,-0.008348666,-0.015836137,-0.002234467,-0.013092212,-0.004782348,-0.006885973
2015/8/17,-0.011671845,-0.003415666,0.008164398,-0.002994892,-0.009529032,-0.015547977,-0.022242311,-0.000690906,-0.011044993,0.006808458,0.00466914,0.01139735,-0.020365007,0.009849343,-0.004658261,0.001436841
2015/8/18,-0.003464424,-0.005847105,0.001540264,-0.009659763,-0.005298969,-0.007245149,-0.017862185,-0.002518109,-0.023307992,-0.020404917,-0.008223453,-0.014303977,-0.01533622,-0.008146075,-0.01278297,-0.01457118
2015/8/19,-0.008399239,-0.003230536,-0.003202707,-0.001533413,0.003584364,0.001809506,0.001202378,-0.010395442,0.008586751,0.009206938,-0.004722929,0.006119428,0.007392004,0.003961651,0.000883154,-0.000406996
2015/8/20,0.019321201,0.006589207,-0.013846071,-0.003273937,-0.008276227,-0.01447025,-0.011291906,-0.006316099,-0.015550645,-0.014214474,-0.02111748,0.00625485,-0.00730706,-0.006918295,-0.008456676,0.003648756
2015/8/21,0.004026602,-0.004061132,-0.02030213,0.007855866,0.00109587,0.003115922,-0.000736292,0.004331044,0.002976146,-0.003291193,-0.00265618,-0.012148627,-0.005412079,0.008220164,0.002399078,-0.002615207
2015/8/24,-0.020561027,-0.013658322,-0.008565296,-0.016292785,-0.03154574,-0.038757755,-0.037081405,-0.017466086,-0.036382347,-0.044003938,-0.03664531,-0.012108006,-0.037839542,-0.039447978,-0.022541817,-0.025021965
2015/8/25,-0.017387934,0.003274789,0.011174179,0.013276649,0.005484301,-0.007184386,0.013076264,0.017973504,-0.028752382,-0.041349502,-0.03512226,0.006518035,-0.000405498,-0.025457354,-0.004955788,0.002385036
2015/8/26,-0.014463657,-0.00116655,-0.003244666,0.001328316,-0.002850465,-0.020160039,-0.001938984,0.004355173,-0.013811291,0.010172645,0.004229295,0.004867846,-0.000697877,0.008673474,-0.00537797,0.005304895
2015/8/27,-0.011436798,0.001944755,-0.005710994,0.000841744,0.011544453,0.013320736,0.030723544,0.012691424,0.031505716,0.023233449,0.012390524,0.01028906,0.011491308,0.013228645,0.007671365,-0.000403616
2015/8/28,0.018037755,0.004350192,-0.003885096,0.01301378,0.012347179,0.002505881,0.01631351,-0.005345362,0.025070889,0.031925593,0.026287752,0.005865579,0.02056258,0.015960447,0.002054825,0.015759242
2015/8/31,-0.002144769,-0.003670731,-0.039226265,-0.001680304,-0.01783309,-0.007921336,-0.011916759,-0.011229036,-0.031792344,-0.022275258,-0.006260814,-0.003534956,-0.011156826,-0.006550991,-0.003680207,0.002659744
2015/9/1,0.000353825,-0.006448588,0.002427347,-0.001321987,-0.00025364,0.009285056,0.007794563,0.002925629,0.003912528,-0.012864002,0.011565386,-0.003774539,0.015931378,0.002416816,0.012420488,0.000966493
2015/9/2,-0.00263758,0.00298823,0.000415342,-0.003510296,-0.006663998,0.003085682,-0.001668621,0.005268578,0.000422996,0.00915268,-0.014377555,0.011262241,-0.006297547,-0.005973619,-0.012214908,0.007937209
2015/9/7,-0.001579295,0.003563489,-0.004704861,0.008611535,0.001488159,0.004124492,-0.011079919,-0.017855736,-0.009182575,0.006632253,-0.00705779,-0.003446353,0.001617713,-0.006694831,-0.000406121,-0.002434936
2015/9/8,0.001188746,0.000964954,0.007404114,0.003530256,0.005792142,0.013870801,-0.006405635,0.009740245,0.009742127,-0.010546075,0.015612824,-0.014963712,-0.008739159,0.013435537,0.011963348,-0.009463621
2015/9/9,0.002709565,0.012972686,-0.007647233,0.041091703,0.002565689,0.007908763,0.014009514,0.000756543,0.003087626,0.021658783,0.008072825,0.012371311,0.006177904,0.001975795,0.00621074,0.019264099
2015/9/10,0.000288188,-0.004647121,0.001583449,-0.00211333,-0.003092959,0.000460125,0.01100027,0.002910109,0.006796414,0.011342532,0.004502482,0.006053305,-0.00134443,0.004645977,-0.000538974,-0.000432301
2015/9/11,-0.001467752,0.002990116,-0.000906795,0.002245769,-0.002787359,-0.01053242,-0.003928248,-0.005031334,0.002239683,0.009325261,0.000516639,-0.001261642,-0.003002509,-0.00287158,0.00359404,0.001699537
2015/9/14,-0.007775615,-0.002267356,-0.007093228,-0.012707926,-0.017039334,-0.018495417,-0.01254661,0.015699765,-0.020850907,-0.014347235,0.000580722,-0.010541618,-0.010466737,-0.000298303,-0.006285511,-0.015910264
2015/9/15,-0.004585172,-0.010472471,-0.002631582,-0.007316833,0.000199028,0.000110104,-0.002933318,0.004113958,-0.001433566,-0.01658945,-0.010524489,-0.002661929,-0.0106781,-0.00482915,-0.002955048,-0.021964565
2015/9/16,0.006206495,0.005367074,0.003721257,0.015086903,0.001573909,0.024301953,0.002130386,0.001837585,0.011726448,0.027370218,0.005209859,0.006511913,0.001099966,0.001278064,0.005792894,0.003724161
2015/9/17,0.017848893,0.00196928,-0.009079664,0.001394056,-0.003168541,-0.005112857,-0.00900273,-0.007177799,0.008204271,-0.004555493,-0.007997231,0.00112047,-0.011422933,-0.005659834,-0.002549673,0.000512054
2015/9/18,0.008334246,0.004196614,-0.036274673,-0.00714753,0.000644272,0.003441269,-0.009801705,-0.007932211,-0.004127461,-0.008901172,-0.002739281,-0.000432884,-0.00124937,-0.001621402,-0.002880757,-0.010465313
2015/9/21,0.007359726,-0.009406338,0.007768662,-0.009586094,0.001252201,0.018647258,0.011030248,-0.006435804,0.007700453,0.002755117,0.006539612,-0.011635784,0.0107532,0.000801513,-0.010622657,-0.043623009
2015/9/22,-0.003533235,-0.002293201,-0.007592672,-0.010021711,-0.005125907,-0.009298758,-0.006971759,-0.001454198,0.006050616,-0.01300752,-0.002931275,-0.003290564,-0.008021733,-0.009648259,-0.005181662,-0.011278593
2015/9/23,-0.014586231,-0.006668851,0.002346389,-0.025039272,-0.004521066,-0.01356576,0.011013255,-0.001903789,0.017115445,-0.004545617,0.002606383,0.002931455,0.001794675,-0.005247466,-0.001168445,0.005605237
2015/9/24,0.003254199,-0.000143614,-0.000861851,-0.001903995,-0.000261848,-0.00200634,-0.006665438,-0.001204333,-0.008250064,0.000245937,0.021663025,0.007753505,-0.008787301,0.005783783,-0.001772992,0.0133522
2015/9/25,0.00687226,0.002545082,0.001797676,0.002611385,0.001158767,0.003135261,-0.013405378,0.002838622,-0.011319298,0.004514894,0.018824272,-0.000824144,-0.013146428,0.014139677,-0.002594104,-0.009304778
2015/9/28,-0.010854393,-0.007081817,-0.003807473,-0.017663672,-0.007080937,-0.017859442,-0.012140295,-0.000458247,-0.004356709,0.003963953,0.005109446,-0.012073135,-0.006159907,0.006480285,-0.010093965,-0.01205278
2015/9/29,-0.020142214,-0.006873859,-0.011644242,-0.014555241,-0.003464791,-0.005302839,-0.003665825,-0.012303338,-0.015325671,-0.024116105,-0.016541288,0.000709663,-0.014188274,-0.013994237,-0.006618009,-0.002181661
2015/9/30,0.001873206,0.001370505,-0.002884887,0.019635616,-0.005136973,0.000386414,0.007917631,0.007533292,-0.00152263,0.020558523,0.013892887,0.029723451,0.000807727,0.007694722,0.00387067,0.027847347
2015/10/8,0.053135691,-0.015946129,-0.000416808,0.013297251,-0.001973449,-0.001705345,0.013438369,-0.005579386,0.030586156,0.004565111,-0.000277482,-0.010838847,0.014552467,0.007047912,-0.000656672,-0.014390661
2015/10/9,0.00068066,0.009623226,0.000124018,0.029162044,0.008305141,0.019369736,0.030414653,-0.007719503,0.031252282,0.025814394,0.008195457,0.014913626,0.031772886,0.013736486,0.007715181,0.049740428
2015/10/12,0.005730779,0.001003897,-0.004203457,0.001702869,-0.026250131,-0.024369226,-0.003788134,0.011165688,0.002420724,0.010813895,0.017916747,0.008955714,-0.005195464,0.019032004,-0.007629308,0.026534687
2015/10/13,-0.011677766,-0.009756409,-0.011649669,-0.010111835,-0.001426753,9.17E-06,-0.004637463,-0.000649348,-0.00779715,-0.00854569,0.013896833,-0.005253539,-0.013900051,0.003469871,-0.004226959,-0.008400548
2015/10/14,0.008785632,-0.013855586,0.013736414,-0.002895227,-0.006752842,-0.004685533,-0.017136406,0.014009223,-0.00790061,-0.004406449,-0.005776867,-0.001982507,-0.00602998,-0.002270201,-0.021434598,-0.007350003
2015/10/15,-0.000135022,-0.003605839,0.002709487,0.009109654,-0.001900437,-0.00164631,-0.000680429,-0.001772356,-0.006378378,0.013441379,0.005278699,-0.005180632,-0.003985023,0.002243437,-0.003579828,0.004991774
2015/10/16,-0.007569664,-0.008812305,0.004990525,-0.011373262,0.003075949,0.002054045,-0.006355155,-0.001904311,-0.01489702,0.000694249,-0.008396405,-0.006214636,-0.010296554,-0.003154607,-0.008331372,-0.00971336
